,Unnamed: 0,date,username,name,tweet,urls,retweets_count,likes_count,hashtags,id
4250,4250,2019-12-17,ireneisbaebae,💚❤REFERRAL HUNTER,"@koinworks Pagi, mau tanya saya sudah reinstall tapi setelah dibuka stuck di logo aja yaa? Koin saya juga hilang.. Mohon solusinya Thanks",[],0,0,[],5d230445-df69-46d9-8cb9-1f01ea8bbdc4
4251,4251,2019-12-17,ishakirene,Gina irene ishak,@koinworks ... kok aplikasi saya ngak bisa ya.... stlh update... slalu not responding    .... mentok doang di logo koinworks...,[],0,0,[],c8fb4c0a-7e88-4716-af00-334d3f1ab086
4252,4252,2019-12-17,nindyanastiti,Nindya Nastiti Puspitasari,"saya sudah reinstall, tapi selalu stopped working, lemot sekali... kenapa ya? saya tdk bisa melakukan pengecekan atas portfolio peminjam dan scheduled nya. Bagaimana mengatasinya? Tks",[],0,0,[],bfff20fd-aebd-479e-a7bb-4adac9f84304
4253,4253,2019-12-17,bayuart,bayu,"@koinworks : dana sya yg belom di bayar kok statusnya tidak ada, kemana ?",[],0,0,[],f4f26d70-659d-49be-8890-1af7049cc0b4
4254,4254,2019-12-16,dharmadi2016,dharmadi,@koinworks udah update tp gak bisa dibuka. gimana ini?,[],0,0,[],0b894194-a3be-4fdc-8092-e00ebf3d76f5
4255,4255,2019-12-16,umaridriss,Umar Idris,Aplikasi @koinworks dari tadi dibuka gak bisa. Disuruh relogin. Semoga dana nasabah gak ilang.,[],0,0,[],4a20bef9-6470-4516-a764-0ca8e0c30996
4256,4256,2019-12-16,ishaktongtong,Ishak Tongam,@koinworks kenapa apps yang baru lama sekali loadingnya jika kita akses? dan akhirnya cenderung not responding. please help. thanks,[],0,0,[],e32b57fe-48d3-4ba1-b7cb-90219c0a15e5
4257,4257,2019-12-16,piterpanjaitan,Pit Bull,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app.

*Click to watch video*

 https://youtu.be/ir7B7HSXwRs ",['https://youtu.be/ir7B7HSXwRs'],0,0,[],ce78f1e7-6355-44e7-8ef9-d092c5d2ad67
4258,4258,2019-12-16,koinworks,KoinWorks,Hai Reggie! Iyaa maaf sekali yaa atas ketidaknyamanannya karena kami ada optimalisasi sistem dari 12 hingga 13 Desember 2019 dan memperlukan waktu lebih. Tapi jangan khawatir karena sekarang sudah bisa diakses lagi kok. Yuk coba akses akun KoinWorks Anda via versi app terbarunya!,[],0,0,[],ed1afebe-5a53-4dd4-860a-4a5c9b3a0587
4259,4259,2019-12-16,gregoriuz_indra,gregoriuz indra,Min @koinworks kok saya belum bisa melakukan penarikan  ya?? keterangannya server busy,[],0,0,[],58a0f307-1412-4b67-91a7-3df54fb94092
4260,4260,2019-12-16,koinworks,KoinWorks,"Hey Lundy! Thanks for your input. We'll definitely take note of your suggestion for our further updates. Since KoinWorks can now be accessed, kindly try to download the latest version of our app 🙏",[],0,0,[],38bc931c-ebab-45b8-91bd-889585649d63
4261,4261,2019-12-16,koinworks,KoinWorks,"Hi Adi! Memang kami sebelumnya mengadakan optimalisasi sistem dari 12 hingga 13 Desember 2019, namun nyatanya memakan waktu lebih. Tapi sekarang sudah bisa diakses lagi kok! Yuk install versi apps terbaru KoinWorks! Jangan khawatir juga karena dana Anda pastinya tetap aman 😃",[],0,0,[],b0977a5a-0cfa-4f81-ade9-0bb72025f268
4262,4262,2019-12-16,novasalopia,Nova Salopia,"After reinstalling the newly updated @koinworks app, I can finally access it... BUT it's awful! It doesn't even show my existing portfolio! It's so difficult to navigate and hard to find information easily. Bring back the old app! ""If it ain't broke, don't try to fix it!"" #sigh",[],0,0,['#sigh'],9834dd6d-c2f4-410e-ade2-12108de5d662
4263,4263,2019-12-16,koinworks,KoinWorks,"Halo Juwarno! Maaf sekali yaa tapi memang kami di tanggal 12 hingga 13 Desember 2019 sebelumnya ada optimalisasi sistem, tapi sekarang sudah selesai kok. Yuk akses lagi akun KoinWorks Anda. Bisa via website maupun apps yaa Juwarno 😉",[],0,0,[],56feb248-83bb-4d37-9f44-a1a17226435f
4264,4264,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],31819edd-ca57-419b-a474-5ed08ab4e80d
4265,4265,2019-12-16,koinworks,KoinWorks,"Hi juga Nindya! Iyaa betul, di tanggal 12 hingga 13 Desember 2019 kami mengadakan optimalisasi sistem tapi saat ini udah selesai kok. Boleh kami sarankan yaa supaya Anda coba uninstall lalu install aplikasi KoinWorks dengan versi terbarunya! 😉",[],0,0,[],5afecebc-a307-4d4c-a7ca-8903b3967da8
4266,4266,2019-12-16,koinworks,KoinWorks,"Hai Husnan! Sudah selesai kok optimalisasi sistemnya. Boleh dicoba lagi yaa dan kami sarankan Anda uninstall lalu install kembali versi aplikasi terbaru KoinWorks. Tapi jika kendala masih berlanjut, silakan konfirmasi lagi ke kami via DM 😊",[],0,0,[],62fc450c-3337-4af5-b53c-f68ca21616a7
4267,4267,2019-12-16,koinworks,KoinWorks,"Hello! Iyaa kami mohon maaf yaa karena dari 12 hingga 13 Desember 2019 kami ada optimasi sistem, namun sebelumnya membutuhkan waktu yang lebih lama. Tapi udah bisa diakses lagi kok apps dan web KoinWorks! Yuk install versi terbaru aplikasi kami 😊",[],0,0,[],511583b0-e2de-4bf4-af65-d712cdf257ba
4268,4268,2019-12-16,koinworks,KoinWorks,"Hi! Iyaa sebelumnya kami memang ada optimalisasi sistem dari 12 hingga 13 Desember 2019 tetapi nyatanya membutuhkan waktu yang lebih lama. Jangan khawatir, karena udah selesai kok. Boleh dicoba install lagi yaa aplikasi KoinWorks dengan versi terbarunya 😊",[],0,0,[],f662440c-25de-404a-9700-48472bbffee3
4269,4269,2019-12-16,andre_pakpahan,Andre Pakpahan,@koinworks kenapa ga bisa melakukan penarikan yah?  pic.twitter.com/hAlDWWctpw,[],0,0,[],ec1a75ae-290e-4c81-9597-fae22f7fe7a6
4270,4270,2019-12-16,koinworks,KoinWorks,"Hai! Maaf yaa sudah jadi merasa enggak nyaman tapi untuk penarikan dana saat inui masih ada yang harus dibenahi. Nah untuk penanganannya, boleh DM ke kami dulu yuk alamat email dan detail perangkat yang digunakan. Thanks! 🙏",[],0,0,[],5cd2c801-fb52-4814-90a0-527a1d74944f
4271,4271,2019-12-16,akhmadasrorudi1,Akhmadasrorudien,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. 
 *Lihat Videonya* 
  https://youtu.be/1AHNVeiG4NE  
Download dan *dapatkan 350,000* KOIN dengan kode saya a32041 atau klik  https://koinworks.onelink.me/LgVI/f8223ebf ","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/f8223ebf']",0,0,[],108b3f1e-e707-450c-a8cd-120183945d66
4272,4272,2019-12-16,sultansalimx,Edmund Salim,Noob,[],0,0,[],948968a0-ca37-42b6-8523-9a4e4bca6b76
4273,4273,2019-12-16,ngaekal,txtdari CUCI TANGAN LO GOBLOK,"nvm, sms just arrived. tq.",[],0,0,[],1b93eb43-b7b1-4f78-8f3f-803c7200eb48
4274,4274,2019-12-16,ngaekal,txtdari CUCI TANGAN LO GOBLOK,"Tried to login to my @koinworks account but stuck in the OTP, i received no SMS (my number displayed are correct). Pls help?",[],0,0,[],cd424915-20d8-4ac1-a27d-7ddfca239259
4275,4275,2019-12-16,hadysurj,hady sh,"@koinworks help. Sudah proses login di step tunggu OTP.
Tapi tidak ada OTP yg diterima..",[],0,1,[],d70dd7d8-1556-4482-81be-bf2e7084d56b
4276,4276,2019-12-16,ariabrangsong,Aria Ahmad Pradana,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. 
 *Lihat Videonya* 
  https://youtu.be/1AHNVeiG4NE  
 Download dan *dapatkan 350,000* KOIN dengan kode saya a74184 atau klik  https://koinworks.onelink.me/LgVI/89981bcd ","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/89981bcd']",0,0,[],3f9c53b6-b29e-49bc-acd6-ee572b0b30fb
4277,4277,2019-12-16,ashomad,abdul shomad,Sy gak bisa masuk k otp koin work karena nmr hp sy hangus . Gmn caranya update data,[],0,0,[],1be02940-f763-45c2-8560-e72f5ec1c1b3
4278,4278,2019-12-16,silas_espe,Silassp,Kenapa update versi terbaru skrng malah hilang factsheet nya dengan informasi total bunga yang di terimah?,[],0,1,[],6acdf905-7fbf-47ac-baf3-a3c38ae0295c
4279,4279,2019-12-16,karina_gold1989,Karina Gold,Sudah update aplikasi @koinworks tapi pas mau Masukkan Kode OTP nggak ada SMS yang masuk.  pic.twitter.com/CZJoq0SBDc,[],0,0,[],a29f5464-8e44-4e6e-b5b7-a61446eaece0
4280,4280,2019-12-16,novasalopia,Nova Salopia,"Already updated the @koinworks app... Inputted the OTP, then the app froze... Now the logo loading screen freezes... Hope you get it sorted soon, because so far the new SUPER APP is a SUPER disAPPointment! #JustSaying",[],0,0,['#justsaying'],24939d59-f3dc-4a05-87fe-56ae3ecf55db
4281,4281,2019-12-16,taqim31,Mustaqim,@koinworks sudah update apl gak bisa login karena otp gak terkirim,[],0,0,[],da551051-8d71-4bed-a5b7-8179f6179747
4282,4282,2019-12-16,bagong2626,dinobagong,@koinworks saya gak bisa masuk ke akun sy...bisa dibantu??,[],0,0,[],9718db88-0621-4cd5-9ada-7ba83caddf1d
4283,4283,2019-12-16,cuuppyy,yours,@koinworks kok sekarang outstanding berkurang semenjak update sistem baru?,[],0,0,[],509208a2-082f-46e8-b685-61b2a5484a0f
4284,4284,2019-12-16,andy_suwito,Andy Suwito,"@koinworks sudah bisa masuk, tp otp nya gak di terima2 sudah resend 3x gak ada sms masuk. Solusinya bagaimana?",[],0,0,[],78f03ebf-8f2b-470e-be0d-afa7d3270d6a
4285,4285,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],975b3d1d-78c7-4707-b6fc-9dab6ce7f3c3
4286,4286,2019-12-16,julazhar,Jul Azhar,"Anyway gue udah berapa bulan invest di *KoinWorks*. So far so good. Lumayan banget lah buat nyebar-nyebar invest di berapa keranjang. Oh iya kalau mau nyoba2 dulu pake bonus koin aja dulu:
 
 Download and *Use my code a18076 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/422c31ce ",['https://koinworks.onelink.me/LgVI/422c31ce'],0,0,[],f907a112-a2f9-4837-8bea-9bb786c0945e
4287,4287,2019-12-16,ir_turhamun,irmansyah turhamun,@koinworks btw koinworks sekarang jadi aneh mau login aja harus masukin kode OTP dan yang lebih aneh lagi kode OTPnya gak kekirim-kirim gimana mau masuknya coba. Mungkin ada opsi klo kirim kode OTP lewat SMS mahal bisa coba kirim lewat email min,[],0,0,[],adca4ed9-40e2-4dff-80b3-462b64e5d4fa
4288,4288,2019-12-16,nurdindino2,Nurdin Dino,@koinworks : selamat pagi koinworks belum bisa di akses yah?,[],0,0,[],af33fa76-0a14-45e1-86d9-fe5b19ebc78a
4289,4289,2019-12-16,rezna369,rezna,"@koinworks dibuka d laptop , lihat portofolio pendanaan ko jadi zero ya , mohon jawabannya koinworks , jadi was was ini , tdinya nyoba dlu jadi aga riskan jg",[],0,0,[],f0280258-d809-4ac6-ae65-d5a51ba5a7b3
4290,4290,2019-12-16,rezna369,rezna,"@koinworks pagi koinworks , sy lender , bingung mail sy g d jawab , uda d update d mobile phone , hp sy tidak support finger print , gmana ini",[],0,0,[],4a627c11-7f91-4b01-8505-1724e196f3d4
4291,4291,2019-12-16,rafinashra,gyushige 🇮🇩🇯🇵,"@koinworks ada beberapa masalah di saya nih, 1. Saya tidak lagi bisa akses via website, harus download aplikasi. 2. Aplikasi ios error, saya coba login ga bisa2. 3. Aplikasi android bisa tapi sering tiba2 hang.        Tolong dong diperbaiki, benar2 ga nyaman soalnya",[],0,0,[],cad4164d-c4b7-4cd1-920d-d0563a799917
4292,4292,2019-12-15,agusf1,Agus fitriyanto,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan hingga 18% p.a dan pinjaman tanpa agunan semua di 1 App.  https://youtu.be/1AHNVeiG4NE  
Download dan dapatkan 350,000* KOIN dengan kode saya a61628 atau klik  https://koinworks.onelink.me/LgVI/ca4369f2 
KoinWorks diawasi oleh OJK*","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/ca4369f2']",0,0,[],a92fe80f-ae8b-4865-962f-91cc5bc1778c
4293,4293,2019-12-15,andy_suwito,Andy Suwito,Oalah ternyata ada kawan nya... maintenis nya blom selesai paling. Lembur2....,[],1,0,[],fe59014b-af59-41e2-b9e7-192b41dbf711
4294,4294,2019-12-15,jack_wiland,Willand,Ternyata ga saya aja 😁,[],0,0,[],c1985e16-78f2-4f92-a701-0f7067b3c983
4295,4295,2019-12-15,ir_turhamun,irmansyah turhamun,"@koinworks  ditunggu updatenya yah min. Sempet bingung karena mau login via web disuruh buka aplikasi tapi pas buka aplikasi malah disuruh kunjungi alamat URL 🤣Maunya apa coba🤣
Kirain berubah jadi super appnya bisa invest reksadana juga di koinworks ternyata belum bisa juga🤣🤣  pic.twitter.com/5szVKlYoju",[],0,0,[],273e3b45-cbb9-463c-9343-70493e95f6f7
4296,4296,2019-12-15,andy_suwito,Andy Suwito,"@koinworks kok tidak bisa login, errornya email tidak di temukan. Waduh.... tolong di bantu  pic.twitter.com/DkYKMoZd76",[],0,0,[],dab2a927-2a70-40d3-b949-bb1b11d341f9
4297,4297,2019-12-15,dharmadi2016,dharmadi,@koinworks masih gak bisa dibuka ya??,[],0,0,[],6da51164-a19b-4ef1-a656-903a5aeab936
4298,4298,2019-12-15,sierafino,Reggie Sierafino,@koinworks maintenance mulu dr kmrn?,[],0,0,[],5e73f0eb-9f13-40bc-bf1a-1a0f6b5d222c
4299,4299,2019-12-15,inowinantea,Ino Winantea,More to that's why you should have a proper QA on your dev stage 😂,[],0,1,[],b67e19b7-0f33-4c58-a119-68587bb34d7d
4300,4300,2019-12-15,simplyeazy,Lundy,This is why I don't deploy on weekends.,[],0,0,[],55822f78-40d0-40b2-a91c-8085fef5b800
4301,4301,2019-12-15,adiwirak,Adi Wira Kusuma,"Min @koinworks , web nya kok down nya lama bgt? Nasib uang lender, gmn neh ? @ojkindonesia",[],0,0,[],ceb0441a-13f3-4ea3-87b6-16f0d05bf68f
4302,4302,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],59eea640-2eba-4208-aa58-149deb13a596
4303,4303,2019-12-15,joemerubetiri,Juwarno,Apakah hingga pagi ini @koinworks masih belum bisa di akses...?,[],0,0,[],bc03fe0b-9f0a-42e1-8b00-f96d246633c2
4304,4304,2019-12-14,koinworks,KoinWorks,Hey Ino! Maaf banget yaa atas ketidaknyamanannya. We're trying our best to give you a better look as soon as possible. Boleh ditunggu kembali yaa. Thank you for your patience as well as your concern for our engineers! 🙏,[],0,0,[],abc9a462-0ff3-41ba-8293-63ea29faad29
4305,4305,2019-12-14,nindyanastiti,Nindya Nastiti Puspitasari,"Hi @koinworks, apps nya kenapa ya begini terus dari kemarin? apa betul sedang maintenance?  pic.twitter.com/nxYrZnWOW9",[],0,0,[],946c3c82-e43b-4df7-95a5-95798bb2d5bc
4306,4306,2019-12-14,koinworks,KoinWorks,Halo! Iyaa maaf banget nih atas ketidaknyamanannya tapi kami masih dalam optimalisasi sistem yaa. Boleh ditunggu kembali yuk untuk tampilan KoinWorks yang lebih baru 😊,[],0,1,[],9f1cc4a2-ea15-4846-b353-de63e76b5d93
4307,4307,2019-12-14,koinworks,KoinWorks,Mohon ditunggu kembali yaa Taqim! Karena saat ini kami masih dalam tahap optimalisasi sistem. Nantikan yaa tampilan yang lebih baru 😊,[],0,0,[],294545d3-98b0-4781-bd38-b4751fb16bc7
4308,4308,2019-12-14,koinworks,KoinWorks,Aduh maaf banget yaa atas ketidaknyamanannya! Tapi enggak perlu khawatir kok karena kami tengah memaksimalkan penanganannya. Ditunggu yaa tampilan kami yang lebih baru 😉,[],0,1,[],25836e3e-5249-422d-a285-cbb29138fa93
4309,4309,2019-12-14,rafinashra,gyushige 🇮🇩🇯🇵,@koinworks maintenance sitenya sampai kapan ya? Dari jumat tidak bisa diakses,[],0,0,[],59584d94-fc6f-42af-a3e3-469fa501d224
4310,4310,2019-12-14,inowinantea,Ino Winantea,@koinworks katanya cuma sampe tanggal 13 jam 5 sore.. guess the kitchen is on fire and engineers are not going home last night?? 🤣,[],0,0,[],2b559269-7a31-4026-a161-ae6a6633a834
4311,4311,2019-12-14,liangsurya99,SS,@koinworks dari kemarin  pic.twitter.com/0k2wfJTjCN,[],0,0,[],87f767e8-e496-4aff-9861-9824a1b0690c
4312,4312,2019-12-14,liangsurya99,SS,@koinworks server lagi maintenance ya,[],0,0,[],68d9713c-f0de-4f21-bebd-b67e184b3c35
4313,4313,2019-12-13,taqim31,Mustaqim,@koinworks berapa lama lagi min maintenis nya?,[],0,1,[],2e9170ac-c201-43d3-a1fc-9e4894666a58
4314,4314,2019-12-13,koinworks,KoinWorks,"Hai Wawan! Maaf sekali yaa atas ketidaknyamanannya. Tapi memang untuk saat ini kami sedang mengadakan optimalisasi sistem dan nantinya akan ada tampilan baru di KoinWorks. Maka, boleh ditunggu kembali yaa Wawan dan terima kasih atas perhatiannya 🙏",[],0,0,[],72f327cc-39d0-46e9-a9b1-31dacd54ce47
4315,4315,2019-12-13,ladesman,dr. Rikardo L. Lumbantobing,@koinworks lama amat min main tenisnya 🤦‍♂️,[],0,0,[],ccbb7f94-dc91-495f-8133-6139ec5372f0
4316,4316,2019-12-13,pimamanggala,Prima M,"upgrade koinworks yang dijanjiin kelar jam 17.00 belum kelar, jadi agak gimana gitu",[],0,0,[],c1be549f-fe41-4058-b6f8-b64d09144e02
4317,4317,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],20b6d9c6-304b-4e78-a795-b8000f7c6dc6
4318,4318,2019-12-13,koinworks,KoinWorks,"Halo Kusuma! Maaf banget yaa sudah jadi merasa enggak nyaman, tapi untuk saat ini kami sedang ada optimalisasi sistem untuk tampilan KoinWorks yang lebih baru. Boleh ditunggu dulu yaa! Jika Anda ingin coba melakukan pembayaran, silakan dicoba secara berkala yaa 🙏",[],0,0,[],3d26a9c9-7b71-4921-bccb-890ad56bf667
4319,4319,2019-12-13,koinworks,KoinWorks,"Hi Wiji! Iyaa maaf sekali atas ketidaknyamanannya tapi saat ini kami sedang mengadakan optimalisasi sistem, maka aktivitas pendanaan belum bisa dilakukan. Mohon ditunggu dulu yaa Wiji! Nantinya akan ada tampilan baru kok di KoinWorks 😉",[],0,0,[],26a5a42a-fa98-4f8a-9b86-d9b0363a8f28
4320,4320,2019-12-13,kobis_top,wawan juniawan n,@koinworks website masih maintenis ya?,[],0,0,[],3914e5b2-1e77-4187-bb5a-a74c931799af
4321,4321,2019-12-13,satria_lima,KusumaDewa,"@koinworks lagi maintenance ya? 
mau bayar kok ga bisa ya",[],0,0,[],8c6aa9cc-a214-41cd-823d-8037392fd0a5
4322,4322,2019-12-13,wicaks48,Wiji Wicaksono,situs koinworks kenapa gabisa diakses? @koinworks,[],0,0,[],59f4f66b-c315-40d1-aa89-cfa61c811e41
4323,4323,2019-12-13,bobobibibubu,B.A.P,"Nah jd klo lo mo amartha or koinworks, trgntung tjuanya. Klo utk cuan bnya n gede2 ya pasti koinwrks. Klo sok filantropis opportunis y amartha.",[],0,0,[],d8d7739f-2592-4929-8787-ec50739c6013
4324,4324,2019-12-13,bobobibibubu,B.A.P,"Klo @koinworks so far yg gw liat banyak bgt list investasinya plus variasi nya lebar. Baik itu dr tenor juga dr return lngkap dg grade resikonya. Additional nya y fitur auto invest nya itu (auto purchase) yg bs bntu lo, lo kn sibuk nih, tgl set kriteria aja dsitu.",[],0,0,[],9af447fb-b323-41d2-bb3e-a8dcd36aa73b
4325,4325,2019-12-13,ramamyid,Rama,"Koinworks hari ini bakal rombak tampilan web + mobile. W lebih prefer Koinworks, karena npl nya lumayan kecil. Di akseleran ada 1 loan yang nyangkut Dari bulan September hhhh",[],0,0,[],88922ede-d9f6-4b7c-b89d-8a231bb3b92b
4326,4326,2019-12-13,mediocrickey,medioker,gak tertarik sama koinworks sich huf,[],0,0,[],b149c981-d8ab-487f-b81d-24f6f683d2fa
4327,4327,2019-12-13,bang_bar0n,Hartois,Wk uwe mo pindah kerja ke Koinworks.,[],0,0,[],f721fc5b-0b2e-4dd0-8f15-a249abfec341
4328,4328,2019-12-12,priyoari_,P.A.W,Selanjutnya harus lebih atur strategi 👌,[],0,0,[],222c84e0-7500-4b70-b66d-4a753b0c8f8d
4329,4329,2019-12-12,pengabdimeong,Meong’s Slave,"Halo, saya kasih dana Investasi 50.000 di KoinWorks. Ayo Gabung! Detil  https://koinworks.com/invite/a96793 ",['https://koinworks.com/invite/a96793'],0,0,[],23b16c11-2e05-4d67-88b1-0a5f61479207
4330,4330,2019-12-12,koinworks,KoinWorks,"Halo! Maaf sekali yaa tapi sesuai ketentuan yang berlaku, KOIN bersifat sekali pakai saja dan tidak bisa dicairkan. Jangan khawatir, karena bunga yang diperoleh tetap menjadi hak milik Anda dan bisa dicairkan kok! Info selengkapnya bisa dicek di sini yaa ( https://bit.ly/36wrkg5 )",['https://bit.ly/36wrkg5'],0,0,[],69cfae97-fefa-44e2-95bc-339fd2f554a9
4331,4331,2019-12-12,priyoari_,P.A.W,@koinworks baru tau ternyata koin yg masuk cuma pinjaman yaa..  jadi harus ditarik lagi nih 😅  pic.twitter.com/XRFUkR4szU,[],0,0,[],f989cb75-0596-4fee-826d-a74b42543c26
4332,4332,2019-12-12,rob_angka,로빈,Kalau fintech p2p lending sebagai lender bagaimana? Koinworks misalnya? Resikonya sama kah?,[],0,0,[],72d811aa-5397-4303-9f37-0d8d6b4d6fc8
4333,4333,2019-12-12,bravo_sera25,ß@ng $@ntos|ブディ サントソ,"Halo, saya kasih dana Investasi 50.000 di KoinWorks. Ayo Gabung! Detil  https://koinworks.com/invite/a37845 ",['https://koinworks.com/invite/a37845'],0,0,[],8cc6f4c3-7381-4aa3-a52d-aeba0e3affef
4334,4334,2019-12-11,supian00578314,YAN,"Halo, saya kasih dana Investasi 50.000 di KoinWorks. Ayo Gabung! Detil  https://koinworks.com/invite/05333 ",['https://koinworks.com/invite/05333'],0,0,[],76101e77-a5cb-4b73-96e5-338ca2263a63
4335,4335,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],cedd3f84-bd1b-4502-b2ad-d216fbe81bc5
4336,4336,2019-12-10,tantirta,tirta,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  http://koinworks.com/invite/a88264  #bonus #50k #refferal #koin",['http://koinworks.com/invite/a88264'],0,0,"['#bonus', '#50k', '#refferal', '#koin']",e300b5f2-4fcd-469b-91e8-fea07f50fc6c
4337,4337,2019-12-10,purmeuple,sasa.,"KODE REFFERAL :
BIBIT : kuybibitaja
TAMASIA : 1ODJU57
AKSELERAN : AKSLELSANIA283800
KOINWORKS : a34042 (langsung klik link)  https://koinworks.com/invite/a34042 

Terima kasih untuk kalian yang sudah mau menggunakan kode refferal aku ♡",['https://koinworks.com/invite/a34042'],0,0,[],6e51f86b-66d2-4e25-887a-5b3a6934f962
4338,4338,2019-12-10,ireneisbaebae,💚❤REFERRAL HUNTER,"-Saham BBCA (bisa pakai stockbit)
-P2p lending ke sektor produktif bukan konsumtif, aku pakai koinworks",[],0,1,[],eeefd0ed-f450-47fd-8287-0c9df820da9b
4339,4339,2019-12-10,suharti_kitchen,Suharti Kitchen,"Haloo Semuanya bagi kalian yang ingin P2P Lending di Koinworks  bisa pakai kode referal ku yaa ""a99884"" dan dapatkan koin senilai Rp.50,000 #kodereferalkoinworks #koinworks #P2plending #mulaiajadulu",[],0,0,"['#kodereferalkoinworks', '#koinworks', '#p2plending', '#mulaiajadulu']",0ac54783-8273-4d79-b1ee-89a304c6b558
4340,4340,2019-12-09,solehouses,-,Lg ada update mba nya,[],0,0,[],44da511c-7281-4e25-8ef7-ac8825f9770d
4341,4341,2019-12-08,ardelsmith,Ardelia Christina,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://koinworks.com/invite/a54725 ",['https://koinworks.com/invite/a54725'],0,0,[],f66552fa-0f4d-41d9-b26d-8ffc50a972cc
4342,4342,2020-01-09,danielchayau,Author,"Check out Audio Book Elven Magic on Audible, amazon pay $75 for every bounty(have to be a member for 91 days consecutively) . https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us …",['https://www.audible.com/pd/B078WHKMN3/?source_code=AUDFPWS0223189MWT-BK-ACX0-105123&ref=acx_bty_BK_ACX0_105123_rh_us'],28,107,[],513f0fa6-9fa8-42d4-b016-c8f25c2f5175
4343,4343,2019-12-08,mandiricare,Mandiri Care,"Hai Bpk Denio, mohon maaf karena saat ini penukaran fiestapoin dengan KoinWorks sedang dilakukan proses penyediaan kembali (re-stock), dan apabila telah tersedia maka akan muncul pd aplikasi atau website  http://fiestapoin.bankmandiri.co.id  . Tks ~ Azmi",['http://fiestapoin.bankmandiri.co.id'],0,0,[],7547d34e-8c67-4e8f-a40d-92bddbf5b100
4344,4344,2019-12-08,diniodenio,Denio,"Hi @mandiricare, mohon bantuanya untuk cara penukaran fiesta point dengan koin investasi @koinworks karena sesuai petunjuk di website mandiri  https://www.bankmandiri.co.id/mandiri-koinworks … tidak ada menu kategori produk others. sehingga saya tidak bisa melakukan penukaran fiesta point",['https://www.bankmandiri.co.id/mandiri-koinworks'],0,0,[],14301680-c490-42a6-a7b9-88e1404a90c5
