date,username,name,tweet,urls,retweets_count,likes_count,hashtags,id,cleaned,flair_dataset,is_ref
2020-08-10,wawanrescue,Wawan Slamet Riyadi JZ13YJD,"*Lihat Videonya* 
  https://youtu.be/D1N34eRVkqM  
 Download dan *dapatkan 350,000* KOIN dengan kode saya WD06618 atau klik  https://koinworks.onelink.me/LgVI/87291a50 
KoinWorks *terdaftar dan diawasi oleh OJK*","['https://youtu.be/D1N34eRVkqM', 'https://koinworks.onelink.me/LgVI/87291a50']",0,0,[],4b889743-1b92-4c6a-8e8b-b1d89bfd0b7c,lihat videonya be d1n34ervkqm dapatkan koin kode wd06618 klik onelink me lgvi 87291a50 terdaftar diawasi ojk,lihat videonya https youtu be d1n34ervkqm download dan dapatkan koin dengan kode saya wd06618 atau klik https koinworks onelink me lgvi 87291a50 koinworks terdaftar dan diawasi oleh ojk,False
2020-08-06,gofoodindonesia,GoFood Indonesia,"SEMPAT KAGET DENGAN BERITA IBU SISCA GANTUNG PANCI? MENGEJUTKAN BUKAN?

Simak videonya sampai habis, ada yang mau ibu Sisca sampaikan buat GoFoodies semuanya 🥰

BAGAIMANA GOFOODIES, MERIAH BUKAN? tut tuturut turut turuturut tururut turuturut tururututut~ #Foodiskon pic.twitter.com/34f0eolEm2",[],5152,13186,['#foodiskon'],2ad4e6a2-59ef-40ec-8d91-c3530902d89b,kaget berita sisca gantung panci mengejutkan simak videonya habis ada sisca gofoodies gofoodies meriah tut tuturut turuturut tururut turuturut tururututut foodiskon 34f0eolem2,sempat kaget dengan berita ibu sisca gantung panci mengejutkan bukan simak videonya sampai habis ada yang mau ibu sisca sampaikan buat gofoodies semuanya bagaimana gofoodies meriah bukan tut tuturut turut turuturut tururut turuturut tururututut foodiskon pic twitter com 34f0eolem2,False
2020-08-10,andifa,AndiFa,Mencoba untuk eksplorasi @koinworks. Karena sudah dalam lisensi dan pengawasan OJK (saya cek ke OJK). Masih ga paham how do they control the fund/loans kalau ada NPL misal. But im willing to put lil bit of fund there,[],0,0,[],74fe01f3-d50d-400c-b72d-5553502c6bdb,mencoba eksplorasi sudah lisensi pengawasan ojk cek ojk ga paham how do they control the fund loans ada npl but im willing to put lil bit of fund there,mencoba untuk eksplorasi koinworks karena sudah dalam lisensi dan pengawasan ojk saya cek ke ojk masih ga paham how do they control the fund loans kalau ada npl misal but im willing to put lil bit of fund there,False
2020-08-10,beribowo,heh!!,"click  https://koinworks.onelink.me/LgVI/7dc79019 
KoinWorks is *registered and supervised by OJK* Indonesia Financial Service Authority",['https://koinworks.onelink.me/LgVI/7dc79019'],0,0,[],7b09f5f8-12db-4bc8-97f4-d897ba935a08,click onelink me lgvi 7dc79019 is registered and supervised by ojk indonesia financial service authority,click https koinworks onelink me lgvi 7dc79019 koinworks is registered and supervised by ojk indonesia financial service authority,False
2020-08-10,beribowo,heh!!,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 
 
 *Click to watch video* 
  https://youtu.be/D1N34eRVkqM  
 
 Download and *Use my code RW94596 to get 350,000* KOIN or",['https://youtu.be/D1N34eRVkqM'],0,0,[],0a0827d3-a22e-4b6e-9e65-2a213503f8e1,let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single click to watch video be d1n34ervkqm and use my rw94596 to get koin or,hi let me introduce you to koinworks indonesia first super financial app get return up to p a and non collateralized loan in one single app click to watch video https youtu be d1n34ervkqm download and use my code rw94596 to get koin or,False
2020-08-10,fernandagunsan,Fernanda Gunsan,mau tau dong pengalaman kalian kalo ada yang udah pernah pakai koinworks.. Terima kasih...,[],0,0,[],13395bfb-f0fd-40a2-96d0-762b77b2149c,tau pengalaman kalo ada udah pakai terima kasih,mau tau dong pengalaman kalian kalo ada yang udah pernah pakai koinworks terima kasih,False
2020-08-09,dedisuparman87,Dedi Suparman,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. Download dan *dapatkan 350,000* KOIN dengan kode saya 04858 atau klik  https://koinworks.onelink.me/LgVI/1388c4f8 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/1388c4f8'],0,0,[],ffbade9b-ec9a-4ae5-93bc-31f98f6ebbb7,super financial indonesia hasil pendanaan p a pinjaman agunan dapatkan koin kode klik onelink me lgvi 1388c4f8 terdaftar diawasi ojk,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan semua di app download dan dapatkan koin dengan kode saya atau klik https koinworks onelink me lgvi 1388c4f8 koinworks terdaftar dan diawasi oleh ojk,False
2020-08-09,eleazhar_p,EP,"Realita ""berinvestasi"" di P2P lending memang pahit, terutama sbg lender. Easy way to make money buat kalian kan ya, @koinworks ? Duit lender yg nyangkut, malah ga jelas apa kalian tagih atau nggak ke non-performing borrower.  https://twitter.com/laywookcom/status/1289885003065593856 …",['https://twitter.com/laywookcom/status/1289885003065593856'],0,1,[],1a666c69-9098-425c-8736-8e3ff2e84245,realita berinvestasi p2p lending pahit sbg lender easy way to make money ya duit lender nyangkut ga tagih nggak non performing borrower laywookcom status ...,realita berinvestasi di p2p lending memang pahit terutama sbg lender easy way to make money buat kalian kan ya koinworks duit lender yg nyangkut malah ga jelas apa kalian tagih atau nggak ke non performing borrower https twitter com laywookcom status ...,False
2020-08-09,subhi_darajat,subhi darajat,"I've been trying KoinWorks for many years, and it is excellent for investing, because we get more significant profits from the bank, but not choke borrowers...

Get Special Bonus Join 350K for your first investment...
 https://subhidarajat.desainpedia.com/recommendations/fintech/koinworks …
#baliinvestment #indonesiainvestment",['https://subhidarajat.desainpedia.com/recommendations/fintech/koinworks'],0,0,"['#baliinvestment', '#indonesiainvestment']",ed63f4b3-e45c-4f84-a700-1891a0240715,i ve been trying for many years and it is excellent for investing because we get more significant profits from the bank but not choke borrowers get special bonus join 350k for your first investment subhidarajat desainpedia recommendations fintech ... baliinvestment indonesiainvestment,i ve been trying koinworks for many years and it is excellent for investing because we get more significant profits from the bank but not choke borrowers get special bonus join 350k for your first investment https subhidarajat desainpedia com recommendations fintech koinworks ... baliinvestment indonesiainvestment,False
2020-08-08,thedyluna,loons,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* + *non-collateralized loan* in one single app. *Click to watch video*  https://youtu.be/D1N34eRVkqM  Download or click  https://koinworks.onelink.me/LgVI/943b3b65 ","['https://youtu.be/D1N34eRVkqM', 'https://koinworks.onelink.me/LgVI/943b3b65']",0,0,[],51066bc1-5bd2-4f55-84b7-e4571c7769b6,let me introduce you to indonesia first super financial get return up to p a non collateralized loan in one single click to watch video be d1n34ervkqm or click onelink me lgvi 943b3b65,hi let me introduce you to koinworks indonesia first super financial app get return up to p a non collateralized loan in one single app click to watch video https youtu be d1n34ervkqm download or click https koinworks onelink me lgvi 943b3b65,False
2020-08-08,thedyluna,loons,"Hi, go check out KoinGold powered by KoinWorks, Super Financial App! You can find a complete solution in buy and sell digital gold, with minimum price Rp1000, no transaction fee*. It seems great, right?
Download now and get all the benefits:  https://koinworks.onelink.me/LgVI/koingold ",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],ca44c820-ece5-4d54-b272-ba0e3a9a0cec,go check out koingold powered by super financial you can find a complete solution in buy and sell digital gold with minimum price rp1000 no transaction fee it seems great right now and get all the benefits onelink me lgvi koingold,hi go check out koingold powered by koinworks super financial app you can find a complete solution in buy and sell digital gold with minimum price rp1000 no transaction fee it seems great right download now and get all the benefits https koinworks onelink me lgvi koingold,False
2020-08-08,bobbyzz33,booby x,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 
 
 *Click to watch video* 
  https://youtu.be/D1N34eRVkqM  
 
 Download and *Use my code SN44812 to get",['https://youtu.be/D1N34eRVkqM'],0,0,[],4d186922-364c-4aa8-8b18-0965a3697c1e,let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single click to watch video be d1n34ervkqm and use my sn44812 to get,hi let me introduce you to koinworks indonesia first super financial app get return up to p a and non collateralized loan in one single app click to watch video https youtu be d1n34ervkqm download and use my code sn44812 to get,False
2020-08-08,ism4ilsiregar,ismail siregar,"Rekomendasi Buku Wajib Untuk Investor Pemula, Yuk Baca Selamra Karantina  https://koinworks.com/blog/buku-investasi-terbaik-untuk-investor-pemula/ … lewat @koinworks",['https://koinworks.com/blog/buku-investasi-terbaik-untuk-investor-pemula/'],0,0,[],32645c07-16b8-48e5-9f39-596e7f8d58a2,rekomendasi buku wajib investor pemula baca selamra karantina blog buku investasi terbaik investor pemula ...,rekomendasi buku wajib untuk investor pemula yuk baca selamra karantina https koinworks com blog buku investasi terbaik untuk investor pemula ... lewat koinworks,False
2020-08-08,breyopo,Name Can't be Blank,Sudah saya DM ya silakan dicek.,[],0,0,[],a9a390ac-c177-4100-ae13-2fa3f31d26a7,sudah dm ya silakan dicek,sudah saya dm ya silakan dicek,False
2020-08-07,bangbingbung,Bambang Adhi,"@koinworks min saya mau withdrawal tapi salah masukin norek, nah caranya ganti noreknya gimana ya",[],0,0,[],61eeb00e-3538-4b39-bba9-a1eee1a06220,min withdrawal salah masukin norek ganti noreknya gimana ya,koinworks min saya mau withdrawal tapi salah masukin norek nah caranya ganti noreknya gimana ya,False
2020-08-07,wuryani37136951,Wuryani,"Download and *Use my code WY03421 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/56e15caf 
KoinWorks is *registered and supervised by OJK* Indonesia Financial Service Authority",['https://koinworks.onelink.me/LgVI/56e15caf'],0,0,[],a94ffb95-2c47-4f9c-996c-a7b2bd3d3ff9,and use my wy03421 to get koin or click onelink me lgvi 56e15caf is registered and supervised by ojk indonesia financial service authority,download and use my code wy03421 to get koin or click https koinworks onelink me lgvi 56e15caf koinworks is registered and supervised by ojk indonesia financial service authority,False
2020-08-07,wuryani37136951,Wuryani,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 
 
 *Click to watch video* 
  https://youtu.be/D1N34eRVkqM ",['https://youtu.be/D1N34eRVkqM'],0,0,[],dec298d6-5144-47d9-95dc-05796661c4a6,let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single click to watch video be d1n34ervkqm,hi let me introduce you to koinworks indonesia first super financial app get return up to p a and non collateralized loan in one single app click to watch video https youtu be d1n34ervkqm,False
2020-08-07,breyopo,Name Can't be Blank,Karena saya tertarik utk mulai invest di KoinWorks. Tks sblmnya.,[],0,0,[],18f48ada-1f11-4318-ac89-7136d8705b3c,tertarik utk invest tks sblmnya,karena saya tertarik utk mulai invest di koinworks tks sblmnya,False
2020-08-07,breyopo,Name Can't be Blank,"@koinworks Halo, KoinWorks! Saya dapat free koin 350.000 dr Grab. 
Yg jadi pertanyaan saya, utk apa saja koin tsb dpt digunakan?  pic.twitter.com/SIPNPN6yQ4",[],0,0,[],c8bb4a3e-138e-4d4e-b951-1e73948f202d,halo free koin dr grab utk koin tsb dpt sipnpn6yq4,koinworks halo koinworks saya dapat free koin dr grab yg jadi pertanyaan saya utk apa saja koin tsb dpt digunakan pic twitter com sipnpn6yq4,False
2020-08-06,oline_bmi,Caroline Adenan,"Mau coba invest di Investree, Koinworks and Pluang deh. Ntar kalau udah coba invest pengen nulis pengalamannya gimana.",[],0,0,[],af23811c-3583-407e-b07a-02dd368c2382,coba invest investree and pluang deh ntar udah coba invest pengen nulis pengalamannya gimana,mau coba invest di investree koinworks and pluang deh ntar kalau udah coba invest pengen nulis pengalamannya gimana,False
2020-08-06,pacmannai,Follow us on instagram: @pacmannai,bisa dicicil kok mas di Koinworks,[],0,0,[],d6e8e189-2db2-4c8a-b6d6-3461cae81d10,bisa dicicil mas,bisa dicicil kok mas di koinworks,False
2020-08-06,cepatlulusid,Cepat Lulus ID,"Share ke teman-teman kalian yang sedang membutuhkan info ini supaya kita bisa #CerdasBersama #CepatLulusID

Source: Koinworks
#investasi #covid19 #investasisaatpandemi #strategiinvestasi pic.twitter.com/oVhI21zQJU",[],0,0,"['#cerdasbersama', '#cepatlulusid', '#investasi', '#covid19', '#investasisaatpandemi', '#strategiinvestasi']",111dbd0f-b9c2-4b83-9e74-3cfdceb61935,share teman teman membutuhkan info bisa cerdasbersama cepatlulusid source investasi covid19 investasisaatpandemi strategiinvestasi ovhi21zqju,share ke teman teman kalian yang sedang membutuhkan info ini supaya kita bisa cerdasbersama cepatlulusid source koinworks investasi covid19 investasisaatpandemi strategiinvestasi pic twitter com ovhi21zqju,False
2020-08-05,chinmaykothekar,Chinmay Kothekar,Awesome stuff @adityachintawar !,[],0,3,[],b274e619-7c95-4ae2-8353-4d8045e19a38,awesome stuff adityachintawar,awesome stuff adityachintawar,False
2020-08-05,mickhae54541181,Mickhael,KoinWorks Super Finansial App adalah partner paling super yang pernah aku punya. Di sini semuanya super mudah dan menguntungkan. Klik link ini untuk dapatin 350rb KOIN atau bunga pinjaman yang rendah  https://koinworks.onelink.me/LgVI/5a40fd03 ,['https://koinworks.onelink.me/LgVI/5a40fd03'],0,0,[],a644d597-2eaa-45ee-a10e-da3b8cdd5524,super finansial partner super super mudah menguntungkan klik link dapatin 350rb koin bunga pinjaman rendah onelink me lgvi 5a40fd03,koinworks super finansial app adalah partner paling super yang pernah aku punya di sini semuanya super mudah dan menguntungkan klik link ini untuk dapatin 350rb koin atau bunga pinjaman yang rendah https koinworks onelink me lgvi 5a40fd03,False
2020-08-05,glasgowsoul,Pep,"Emas. Bagus kok yg di pegadaian. Skrg byk juga yg ky gt, beli emas digital, ada di Toped ato app Pegadaian lgsg, Koinworks, Dana. Nanti kalo udah nyampe brp gram bisa dicetak.",[],0,1,[],903dc9ea-ebd9-472f-9c2c-b91eb2639503,emas bagus pegadaian skrg byk ky gt beli emas digital ada toped ato pegadaian lgsg dana kalo udah nyampe brp gram bisa dicetak,emas bagus kok yg di pegadaian skrg byk juga yg ky gt beli emas digital ada di toped ato app pegadaian lgsg koinworks dana nanti kalo udah nyampe brp gram bisa dicetak,False
2020-08-05,tanayas11,Tanaya,"Insightful panel discussion today @sc0ttpugh. Great to hear perspectives of Product, Growth and Digital leaders from @Zilingo @ONEChampionship @koinworks 🙌 #mixpanel https://twitter.com/moengage/status/1290908997281656839 …",['https://twitter.com/moengage/status/1290908997281656839'],0,5,['#mixpanel'],7f2dca51-da42-46e3-996f-7d2a3f8313ae,insightful panel discussion today sc0ttpugh great to hear perspectives of product growth and digital leaders from zilingo onechampionship mixpanel moengage status ...,insightful panel discussion today sc0ttpugh great to hear perspectives of product growth and digital leaders from zilingo onechampionship koinworks mixpanel https twitter com moengage status ...,False
2020-08-05,ameya7s,Ameya Sawant,"✅ Be on a panel

Yours truly and
@sc0ttpugh from @mixpanel
@adityachintawar from @koinworks
Kushal Manupati from @Zilingo
on GrowthAsia2020 https://twitter.com/moengage/status/1290915585501491200 …",['https://twitter.com/moengage/status/1290915585501491200'],1,12,[],778cc630-98fe-4cf2-b782-7a3b918ca636,be on a panel yours truly and sc0ttpugh from mixpanel adityachintawar from kushal manupati from zilingo on growthasia2020 moengage status ...,be on a panel yours truly and sc0ttpugh from mixpanel adityachintawar from koinworks kushal manupati from zilingo on growthasia2020 https twitter com moengage status ...,False
2020-08-05,jigar_jadav12,Jigar Jadav,"#GROWTHAsia2020 summit. 
“Aligning Product and Marketing for Better CX” featuring 
Ameya Sawant (@ONEChampionship), Aditya Chintawa (@koinworks), & Kushal Manupati (@Zilingo)
Moderated by Scott Pugh from @mixpanel.

Join live  https://bit.ly/3hH0dUZ   pic.twitter.com/E0dYLzmx66 pic.twitter.com/fD8Nh9Xa2B",['https://bit.ly/3hH0dUZ'],0,2,['#growthasia2020'],067ee959-77d1-49e5-ab39-721e427d1c2c,"growthasia2020 summit ""aligning product and marketing for better cx"" featuring ameya sawant onechampionship aditya chintawa kushal manupati zilingo moderated by scott pugh from mixpanel join live bit ly 3hh0duz e0dylzmx66 fd8nh9xa2b","growthasia2020 summit ""aligning product and marketing for better cx"" featuring ameya sawant onechampionship aditya chintawa koinworks kushal manupati zilingo moderated by scott pugh from mixpanel join live https bit ly 3hh0duz pic twitter com e0dylzmx66 pic twitter com fd8nh9xa2b",False
2020-08-05,letitbee1104,🐝,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 
 
Download and *Use my code NM82676 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/28774c9c ",['https://koinworks.onelink.me/LgVI/28774c9c'],0,0,[],15d10f72-d717-4a28-ade2-1904a986502b,let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single and use my nm82676 to get koin or click onelink me lgvi 28774c9c,hi let me introduce you to koinworks indonesia first super financial app get return up to p a and non collateralized loan in one single app download and use my code nm82676 to get koin or click https koinworks onelink me lgvi 28774c9c,False
2020-08-05,moengage,MoEngage,"Next up at #GROWTHAsia2020 is a panel discussion on “Aligning Product and Marketing for Better CX” featuring 

Ameya Sawant (@ONEChampionship), Aditya Chintawa (@koinworks), & Kushal Manupati (@Zilingo)

Moderated by Scott Pugh from @mixpanel.

Join live  https://bit.ly/3hH0dUZ   pic.twitter.com/kmOQIVXVEt",['https://bit.ly/3hH0dUZ'],2,6,['#growthasia2020'],040951f9-5d73-4937-8c6c-3d8b80a50df7,"next up at growthasia2020 is a panel discussion on ""aligning product and marketing for better cx"" featuring ameya sawant onechampionship aditya chintawa kushal manupati zilingo moderated by scott pugh from mixpanel join live bit ly 3hh0duz kmoqivxvet","next up at growthasia2020 is a panel discussion on ""aligning product and marketing for better cx"" featuring ameya sawant onechampionship aditya chintawa koinworks kushal manupati zilingo moderated by scott pugh from mixpanel join live https bit ly 3hh0duz pic twitter com kmoqivxvet",False
2020-08-05,eileneaevelyn,єιℓєηє •°,"Rekomendasi situs terpercaya penyedia platform peer to peer lending

- KoinWorks. 
- Amartha.
- Investree.
- Modalku. 
- Danamas.
- Uang Teman.
- DanaKita.
- Akseleran.",[],1,0,[],cf53117b-e123-4a3d-a25c-d549dccbe2a5,rekomendasi situs terpercaya penyedia platform peer to peer lending amartha investree modalku danamas uang teman danakita akseleran,rekomendasi situs terpercaya penyedia platform peer to peer lending koinworks amartha investree modalku danamas uang teman danakita akseleran,False
2020-08-06,gofoodindonesia,GoFood Indonesia,"SEMPAT KAGET DENGAN BERITA IBU SISCA GANTUNG PANCI? MENGEJUTKAN BUKAN?

Simak videonya sampai habis, ada yang mau ibu Sisca sampaikan buat GoFoodies semuanya 🥰

BAGAIMANA GOFOODIES, MERIAH BUKAN? tut tuturut turut turuturut tururut turuturut tururututut~ #Foodiskon pic.twitter.com/34f0eolEm2",[],5152,13187,['#foodiskon'],41ce468c-5f37-4333-8ed9-738ae226fe33,kaget berita sisca gantung panci mengejutkan simak videonya habis ada sisca gofoodies gofoodies meriah tut tuturut turuturut tururut turuturut tururututut foodiskon 34f0eolem2,sempat kaget dengan berita ibu sisca gantung panci mengejutkan bukan simak videonya sampai habis ada yang mau ibu sisca sampaikan buat gofoodies semuanya bagaimana gofoodies meriah bukan tut tuturut turut turuturut tururut turuturut tururututut foodiskon pic twitter com 34f0eolem2,False
2020-08-05,bangbingbung,Bambang Adhi,@koinworks cek dm ya min,[],0,0,[],56832c84-c77f-4fe3-8cc2-372e01219aa7,cek dm ya min,koinworks cek dm ya min,False
2020-08-04,dracolynx_,✨🐈🍑✨,"koinworks atau akseleran kl aq mah, biar nambah trz.

kl males buka jenius tabung di maxi savenya.",[],0,0,[],6c86bf15-12f9-44c0-bb24-2b249a45412f,akseleran kl aq mah biar nambah trz kl males buka jenius tabung maxi savenya,koinworks atau akseleran kl aq mah biar nambah trz kl males buka jenius tabung di maxi savenya,False
2020-08-04,rolandsilow,𝕽𝖔𝖑𝖆𝖓𝖉 𝕾𝖎𝖑𝖔𝖜,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 

 Download and *Use my code RL43300 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/694b179 ",['https://koinworks.onelink.me/LgVI/694b179'],0,0,[],aed0fd33-184b-4540-b8b0-7cb283cf7947,let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single and use my rl43300 to get koin or click onelink me lgvi 694b179,hi let me introduce you to koinworks indonesia first super financial app get return up to p a and non collateralized loan in one single app download and use my code rl43300 to get koin or click https koinworks onelink me lgvi 694b179,False
2020-08-04,rintaniamr,Rintania Moudyna,Investasi mending di asetku atau koinworks deh return nya menggiurkan tp kalau ada yg gagal bayar wasalam sih,[],0,0,[],dab4a5c3-a1d5-4e6f-88a8-6af20abf5719,investasi mending asetku deh return nya menggiurkan tp ada gagal bayar wasalam sih,investasi mending di asetku atau koinworks deh return nya menggiurkan tp kalau ada yg gagal bayar wasalam sih,False
2020-08-03,ryannnriyadiii,Ryan Riyadi and 950 others,"Transaction Closed in my first year at Koinworks : usd 25mn and counting .... Memutuskan untuk pindah ke FOOM adalah keputusan berat, bahkan sblm ttd OL gw ngelakuin market size, sama comps, and realized segede itu market tembakau di Indo...",[],0,0,[],1433c52a-d8aa-4d31-b75a-e24483ce2b1c,transaction closed in my first year at usd 25mn and counting memutuskan pindah foom keputusan berat sblm ttd ol gw ngelakuin market size comps and realized segede market tembakau indo,transaction closed in my first year at koinworks usd 25mn and counting memutuskan untuk pindah ke foom adalah keputusan berat bahkan sblm ttd ol gw ngelakuin market size sama comps and realized segede itu market tembakau di indo,False
2020-08-03,ignatiuseddym,Ignatius Eddy Mulyono,"Hi, go check out KoinGold powered by KoinWorks, Super Financial App! You can find a complete solution in buy and sell digital gold, with minimum price Rp1000, no transaction fee*. It seems great, right?
Download now and get all the benefits:  https://koinworks.onelink.me/LgVI/koingold ",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],c3edb6b4-3556-42c0-896e-b84b52f99feb,go check out koingold powered by super financial you can find a complete solution in buy and sell digital gold with minimum price rp1000 no transaction fee it seems great right now and get all the benefits onelink me lgvi koingold,hi go check out koingold powered by koinworks super financial app you can find a complete solution in buy and sell digital gold with minimum price rp1000 no transaction fee it seems great right download now and get all the benefits https koinworks onelink me lgvi koingold,False
2020-08-02,ramamyid,Rama,"Kalau koinworks, mereka punya semacam reserve fund buat ngecover loan yg gagal bayar, itupun yg discover maksimal 80%, tergantung grade loannya. Akseleran pun kalau ga salah sama, maksimal 80% yg dicover kalau loan gagal bayar",[],1,0,[],c4ad33bb-0db9-4bb9-9932-a578ac0fd75e,reserve fund ngecover loan gagal bayar itupun discover maksimal tergantung grade loannya akseleran ga salah maksimal dicover loan gagal bayar,kalau koinworks mereka punya semacam reserve fund buat ngecover loan yg gagal bayar itupun yg discover maksimal tergantung grade loannya akseleran pun kalau ga salah sama maksimal yg dicover kalau loan gagal bayar,False
2020-08-02,laywookcom,Laywook || FREE CONSULT VIA DM,"Kalo platform P2P lain yg menurut gw udah gede, misalnya investree, koinworks, modalku, dll. Itu mereka fokus ke pinjaman produktif

Tentu dengan bunga yg lebih rendah, antara 10-16%/tahun",[],0,6,[],a42093ab-9078-41ca-a233-55d80e8e8ee4,kalo platform p2p gw udah gede investree modalku dll fokus pinjaman produktif bunga rendah,kalo platform p2p lain yg menurut gw udah gede misalnya investree koinworks modalku dll itu mereka fokus ke pinjaman produktif tentu dengan bunga yg lebih rendah antara tahun,False
2020-08-02,dedisuparman87,Dedi Suparman,"Hi, Cek Penawaran KoinGold dari KoinWorks Super Financial Apps! Kamu bisa menemukan semua kebutuhanmu disini, jual beli emas digital dengan minimal pembelian Rp.1000 dan tanpa biaya apapun. Menarik bukan?
Segera unduh dan dapatkan semua   https://koinworks.onelink.me/LgVI/koingold ",['https://koinworks.onelink.me/LgVI/koingold'],0,0,[],0ea1e179-7840-442e-8f7d-7369daecd1f4,cek penawaran koingold super financial apps bisa menemukan kebutuhanmu jual beli emas digital minimal pembelian rp biaya apapun menarik unduh dapatkan onelink me lgvi koingold,hi cek penawaran koingold dari koinworks super financial apps kamu bisa menemukan semua kebutuhanmu disini jual beli emas digital dengan minimal pembelian rp dan tanpa biaya apapun menarik bukan segera unduh dan dapatkan semua https koinworks onelink me lgvi koingold,False
2020-08-02,dedisuparman87,Dedi Suparman,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. Download dan *dapatkan 350,000* KOIN dengan kode saya 04858 atau klik  https://koinworks.onelink.me/LgVI/7b96d779 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/7b96d779'],0,0,[],2da4629b-3ef8-4683-bb63-105159c90e10,super financial indonesia hasil pendanaan p a pinjaman agunan dapatkan koin kode klik onelink me lgvi 7b96d779 terdaftar diawasi ojk,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan semua di app download dan dapatkan koin dengan kode saya atau klik https koinworks onelink me lgvi 7b96d779 koinworks terdaftar dan diawasi oleh ojk,False
2020-08-02,mnaibaho182,Marko F Naibaho,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan*
*Lihat Videonya*
 https://youtu.be/1AHNVeiG4NE 
Download dan *dapatkan 350,000* KOIN dengan kode saya  MR61644 atau klik    https://koinworks.onelink.me/LgVI/8f497cac  #KoinWorks","['https://youtu.be/1AHNVeiG4NE', 'https://koinworks.onelink.me/LgVI/8f497cac']",0,0,['#koinworks'],0938f00e-4644-4851-8200-7ffcee7020dd,super financial indonesia hasil pendanaan p a pinjaman agunan lihat videonya be 1ahnveig4ne dapatkan koin kode mr61644 klik onelink me lgvi 8f497cac,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan lihat videonya https youtu be 1ahnveig4ne download dan dapatkan koin dengan kode saya mr61644 atau klik https koinworks onelink me lgvi 8f497cac koinworks,False
2020-08-02,wandercatblog,wanderlustcat,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app.

 https://youtu.be/D1N34eRVkqM 

Use my code  09679  to get 350,000* KOIN bonus for sign up or click   https://koinworks.onelink.me/LgVI/9f2d46b0 ","['https://youtu.be/D1N34eRVkqM', 'https://koinworks.onelink.me/LgVI/9f2d46b0']",0,0,[],9946b480-d1d8-4c85-8722-b1abb59a0d51,let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single be d1n34ervkqm use my to get koin bonus for sign up or click onelink me lgvi 9f2d46b0,hi let me introduce you to koinworks indonesia first super financial app get return up to p a and non collateralized loan in one single app https youtu be d1n34ervkqm use my code to get koin bonus for sign up or click https koinworks onelink me lgvi 9f2d46b0,False
